Date,Influencer_Sentiment,Sample_Title
2024-06-01,0.3,6/1、日本株動くぞ‼️日経平均急反発も半導体、ハイテク株下落で株式市場に次の痛み⁉ドル円157円に上昇。米国株、ナスダック、半導体株が乱高下。バリュー株が大幅高。ドル円157円に上昇。
2024-06-02,0.2,6/2、日本株動くぞ‼️日経平均急反発も半導体、ハイテク株下落で株式市場に次の痛み⁉ドル円157円に上昇。米国株、ナスダック、半導体株が乱高下。バリュー株が大幅高。ドル円157円に上昇。
2024-06-03,0.7,6/3、【日本株稼ぐぞ‼️】100兆円のクジラ出現で日経平均大幅高や‼️バリュー株相場来るか⁉️主力半導体株に売り圧力。ドル円157円。米国株、ナスダックどうなる？BTCは？
2024-06-04,-0.75,6/4、日経平均先物400円急落。日本株戻り売り開始か⁉️レーザーテック急落で半導体株弱すぎ。バリュー株相場来るか⁉ドル円155円に下落。米国株、ナスダックどうなる？BTCは？
2024-06-05,-0.8,6/5、機関の仕掛売りでレーザーテック大暴落‼️円高加速で日経平均下落。日本株はバリュー株も弱い。ドル円155円に下落。米国株、ナスダック、半導体株は◯日警戒‼️仮想通貨ビットコイン上昇。
2024-06-06,0.2499999999999999,6/6、日本株動くぞ！!日経平均上昇も下落銘柄多すぎ‼️ドル円156円台推移。レーザーテック大幅安。米国株、ナスダック、半導体株急騰。仮想通貨ビットコイン上昇。
2024-06-07,-0.8,6/7、日本株に違和感。雇用統計控え日経平均やっぱり弱い。ドル円乱高下で株式市場崩れるか。半導体株弱い。米国株、ナスダック、半導体株も転換点近いか。
2024-06-08,-0.8,日本株弱すぎる‼NTT株下落ヤバすぎで新NISA投げ売り加速。日経平均も嵐の前の静けさ。米雇用統計で金利、ドル円急伸。エヌビディア分割、SQ、CPI控え米国株、ナスダック、半導体株様子見。
2024-06-09,-0.8,6/9.日本株弱すぎる‼NTT株下落ヤバすぎで新NISA投げ売り加速。日経平均も嵐の前の静けさ。米雇用統計で金利、ドル円急伸。エヌビディア分割、SQ、CPI控え米国株、ナスダック、半導体株様子見。
2024-06-10,0.3,6/10.日本株動くぞ‼️ NTT暴落で新NISA民キツイ。 NVIDIA分割で半導体株相場終了か⁉︎ 円安加速でドル円上昇→日経平均350円高。米国株もSQ、CPI控え分岐点。
2024-06-11,-0.8,6/11.日本株弱すぎ‼️ 魔の水曜で日経平均大荒れか⁉NTT暴落、信用需給最悪で新NISA民キツイ。円安加速でドル円上昇 。米国株もSQ、CPI控え分岐点。NVIDIA分割で半導体株相場動くか。
2024-06-12,-0.7,6/12、CPI発表。日本株動くぞ‼️NTT暴落、信用需給最悪で新NISA民キツイ。日経平均も利食い先行。円安加速でドル円上昇 。米国株、ナスダックも分岐点。仮想通貨ビットコイン下落
2024-06-13,-0.3,6/13、異常事態発生で日経平均532円急落‼個人投資家しか日本株買ってない‼️NTT株急落もキツイ。CPI、FOMC通過でドル円上昇。米国株、ナスダック、半導体株が強い。仮想通貨BTC軟調。
2024-06-14,-0.7,6/14、日経先物急落だと！！‼欧州不安で日本株下落なんか⁉日銀会合で円安加速‼️NTT株急落もキツイ。米国株、ナスダック、半導体株どうなる。仮想通貨BTC軟調。
2024-06-15,-0.7,日経先物急落だと‼️欧州不安で日本株下落なんか⁉ NTT株急落も新NISA勢キツイ。日銀会合でドル円急伸。米国株、ナスダック、半導体株どうなる。仮想通貨BTC軟調。
2024-06-16,-0.8,6/16、日経先物急落だと！！‼欧州不安で日本株下落なんか⁉日銀会合で円安加速‼️NTT株急落もキツイ。米国株、ナスダック、半導体株どうなる。仮想通貨BTC軟調。
2024-06-17,-0.8,6/17、日本株ヤバイ‼️欧州不安で日経平均700円急落。NTTも投げ売り止まらない。ドル円上昇で海外投資家も売却か⁉️米国株、ナスダック、半導体株SQどうなる。仮想通貨BTC下落。
2024-06-18,-0.2,6/18、日本株騙し上げか⁉️日経平均ショートカバーで上昇→〇〇が壊滅的に最悪。ドル円158円台。NTT底打ちするか？米国株、ナスダック、半導体株強い。仮想通貨ビットコイン下落。
2024-06-19,-0.7,6/19，日経平均下がるんか⁉円安加速で日本株弱すぎやろ‼NTT需給がヤバイ。レーザーテック、ディスコ下落。米国株、ナスダック。半導体株はエヌビディア最強で強すぎる。仮想通貨BTC下落。
2024-06-20,-0.35,"6/20,日経平均下がるんか⁉海外投資家が日本株を大量売却‼️中小型株に買い。米国株、ナスダック、半導体株どうなる。仮想通貨ビットコイン軟調。"
2024-06-21,-0.2,"6/21,日本株動くぞ！！米国株SQ波乱の展開か。円安加速で日経平均上がらない。バリュー株シフトか。ナスダック、半導体株、エヌビディアどうなる。仮想通貨ビットコイン軟調。"
2024-06-22,-0.2,6/22、日本株動くぞ！！円安加速でドル円160円超えか⁉︎→日経平均重い。エヌビディア下落で半導体株緊急事態⁉︎→バリュー株、高配当銘柄シフト来るか。米国株も流れが変わる⁉︎仮想通貨ビットコイン下落
2024-06-23,-0.2,6/23、日本株動くぞ！！円安加速でドル円160円超えか⁉︎→日経平均重い。エヌビディア下落で半導体株緊急事態⁉︎→バリュー株、高配当銘柄シフト来るか。米国株も流れが変わる⁉︎仮想通貨ビットコイン下落
2024-06-24,-0.3,6/24、日本株動いたか⁉︎円安加速なのに日経平均上昇に違和感→今までと逆。ドル円160円越えはヤバイ。バリュー株、高配当銘柄が強い。米国株、半導体株はエヌビディア下落で弱いか。仮想通貨BTC下落
2024-06-25,0.4,6/25、日本株上がれ‼︎円安加速で日経平均上昇。バリュー株、高配当銘柄強い‼︎エヌビディア急落で半導体株大ピンチか。ドル円160円越えはヤバイ。米国株もバリューシフト。仮想通貨ビットコイン下落。
2024-06-26,0.7,6/26、日本株上がれ‼︎チャイナマネー炸裂で日経平均BW発生⁉︎バリュー株、高配当銘柄上がれ‼︎円安加速でドル円160円越え間近。米国株、半導体株はNVIDIA上昇で強い。仮想通貨BTC下落。
2024-06-27,0.2499999999999999,6/27、日本株上がれ。円安加速で日経平均上昇続くか。バリュー株、高配当銘柄上がれ‼︎ドル円160円越えヤバイ。米国株、ナスダック、半導体株は？仮想通貨BTC下落。
2024-06-28,0.7,6/28、日本株動くぞ！！円安加速で日経平均上昇続くか。バリュー株、高配当銘柄上がれ‼︎ドル円160円越えヤバイ。米国株、ナスダック、半導体株は？仮想通貨BTC下落。
2024-06-29,0.4,6/29、日本株動くぞ‼︎バリュー株、高配当銘柄上昇来るか⁉︎円安加速で日経平均BW発生。ドル円160円越えヤバイ。米国株、ナスダック、半導体株は？NVIDIAをCEOが売却。仮想通貨BTC下落。
2024-06-30,0.7,6/30、日本株動くぞ！！円安加速で日経平均上昇続くか。バリュー株、高配当銘柄上がれ‼︎ドル円160円越えヤバイ。米国株、ナスダック、半導体株は？仮想通貨BTC下落。
2024-07-02,0.8,7/2、日本株爆上げ来い‼︎高配当銘柄、バリュー株上がれ‼︎︎円安加速で日経平均上昇。ドル円162円間近はヤバイ。半導体株、レーザーテックピンチか⁉︎米国株はグロースシフト。仮想通貨BTC上昇。
2024-07-03,0.8,7/3、日本株稼ぎ時や‼︎円安加速で日経平均4万円突破。高配当銘柄も上がれ‼︎防衛関連『もしトラ』銘柄が強い。ドル円急騰止まらん。米国株も強い。半導体株上がるんか？仮想通貨BTC下落。
2024-07-04,0.9,7/4、日本株爆上げ来い‼︎TOPIX高値更新で高配当銘柄上がれ‼︎︎円安加速で日経平均上昇。ドル円162円間近ヤバイ。⁉︎米国株、ナスダック、半導体株はグロースシフト。仮想通貨BTC上昇。
2024-07-05,-0.3,7/5、日本株爆上げ続くか。ドル円下落で円高株安の動き。ETF分配金捻出の売り懸念で日経平均下落か。米国株、ナスダック、半導体株上昇継続か⁉仮想通貨ビットコイン急落
2024-07-06,-0.3,7/6、日本株一旦売りか⁉︎ドル円下落、ETF分配金捻出の売り懸念で日経平均下落。米国株、ナスダック、半導体株強い。GAFAM強い。仮想通貨ビットコイン急落
2024-07-07,-0.2,7/7、日本株爆上げ来い‼ドル円下落、ETF分配金捻出の売り懸念で日経平均下落。米国株、ナスダック、半導体株強い。GAFAM強い。仮想通貨ビットコイン急落
2024-07-08,-0.2,7/8、日本株動くぞ！！ドル円下落、VIXで日経平均上値重いか。実質賃金26か月連続マイナス。高配当、バリュー株上がる？米国株、ナスダック、半導体株強い。仮想通貨ビットコイン急落。
2024-07-09,0.8,7/9、日本株爆上げ。空売り勢丸焦げで日経平均踏み上げか。半導体株、値嵩株強いのにバリュー株弱すぎやろ‼️ドル円161円の攻防。オイルマネー流入観測。米国株もグロース株強い。仮想通貨BTC 上昇。
2024-07-10,0.8,7/10、爆益来い‼三菱重工が6%急落ヤバイ‼︎海外投資家買いで日経平均最高値更新。空売り勢丸焦げ。CPI控えドル円161円突破。米国株、ナスダック、半導体株強い。仮想通貨BTC上昇。
2024-07-11,0.8,7/11、CPI発表。日本株動くぞ‼︎海外投資家買いで日経平均最高値更新。空売り勢丸焦げ。CPI控えドル円161円突破。米国株、ナスダック、半導体株強い。仮想通貨BTC上昇。
2024-07-12,-0.8,7/12、日本株動くぞ‼︎CPI通過でハイテク、半導体株大暴落で日経平均急落。為替介入でドル円急落か。米国株、ナスダック、半導体株もグロース株急落。
2024-07-13,-0.3,7/13、日本株がヤバイ‼︎CPI通過でハイテク、半導体株大暴落で日経平均急落。為替介入でドル円急落か。バリュー株、高配当、中小型株強い。米国株、ナスダック、半導体株上昇続け。仮想通貨BTCは？
2024-07-15,0.3,7/15、日本株動くぞ！！ハイテク、半導体株暴落で日経平均下落つつくか。為替介入でドル円急落がキツイ。バリュー株、高配当銘柄上がれ！！米国株、ナスダックはトランプの影響でどう動く。仮想通貨BTC上昇
2024-07-16,0.7,7/16、日本株動くぞ！！ドル円急落で日経平均下落続くか。高配当銘柄、バリュー株上れ。トランプ関連銘柄爆上げで重工株大幅高。米国株、ナスダック、半導体株強い。仮想通貨ビットコイン急騰。
2024-07-17,-0.7,7/17、対中貿易規制強化で半導体株大暴落。円高加速でドル円急落→日経先物600円急落。日本株ピンチか⁉︎バリュー株、高配当銘柄が強い。米国株、ナスダックも大荒れか⁉︎仮想通貨BTCじょうしょう。
2024-07-18,-0.8,7/18、半導体株の暴落ヤバい‼円高加速でドル円急落、日経平均も９７１円大幅安。日本株ピンチか⁉︎バリュー株、高配当銘柄が強い。対中貿易規制強化で米国株、ナスダックも大荒れ。仮想通貨BTC上げ。
2024-07-19,-0.8,7/19、半導体株の暴落ヤバい‼円高加速でドル円急落、日経平均大暴落。日本株ピンチか⁉︎バリュー株、高配当銘柄も下落。対中貿易規制強化で米国株、ナスダックも大荒れ。仮想通貨BTC上げ。
2024-07-20,-0.8,【7/20、緊急事態発生。日本株ヤバい】半導体株また急落で日経先物が５００円下落。ドル円上昇でバリュー株、高配当銘柄も下落。米国株、ナスダック、半導体株どこまで下がる。仮想通貨ビットコイン上昇。
2024-07-21,-0.8,【7/21、緊急事態発生。日本株ヤバい】半導体株また急落で日経先物が５００円下落。ドル円上昇でバリュー株、高配当銘柄も下落。米国株、ナスダック、半導体株どこまで下がる。仮想通貨ビットコイン上昇。
2024-07-22,-0.7,7/22、日本株大暴落。バイデン大統領選撤退、半導体株急落で日経平均４万円割れ。ドル円も円高加速か。バリュー株、高配当銘柄底堅い。米国株、ナスダック大荒れ⁉仮想通貨ビットコイン上昇。
2024-07-23,0.0,7/23.日本株上れ‼️米国株上昇なのに半導体株上値重い→日経平均下落。ドル円下落でバリュー株、高配当銘柄底堅い。海運株急騰‼️仮想通貨BTC高値揉み合い。
2024-07-24,-0.9,7/24.日本株ヤバい。日銀来週利上げで円高加速→日経平均急落か。半導体株急落止まらん。ドル円154円に下落で海外投資家売り加速か⁉︎日銀会合まで油断できない。米国株、ナスダックも不安定。
2024-07-25,-0.9,7/25、日本株の投げ売りヤバすぎる。日銀利上げ観測で日経平均1285円大暴落。ドル円152円に急落で海外投資家も日本株大量売却だと‼︎米国株、ナスダック、半導体株も大荒れ。ビットコイン下落。
2024-07-26,-0.8,7/26、日本株の投げ売りヤバい。日銀利上げで日経平均大暴落続くか。半導体株ヤバイ。ドル円上昇。バリュー株、高配当株強い。米国株、ナスダック、半導体株も大荒れ。ビットコイン下落。
2024-07-27,-0.3,7/27.日本株の投げ売りヤバイ。ドル円急落で日経平均11%大暴落。日銀会合で大荒れか。半導体株の暴落ヤバすぎる。バリュー株、高配当銘柄強い。米国株、ナスダック上昇で日経先物５００円高。
2024-07-28,-0.3,7/28.日本株の投げ売りヤバイ。ドル円急落で日経平均11%大暴落。日銀会合で大荒れか。半導体株の暴落ヤバすぎる。バリュー株、高配当銘柄強い。米国株、ナスダック上昇で日経先物５００円高。
2024-07-29,0.6,7/29.日本株チャンスか。狙い通り日経平均800円高。バリュー株、高配当銘柄、半導体株前面高。日銀会合で円高加速→株式市場大荒れだけが心配。米国株、ナスダックはGAFAM決算次第。
2024-07-30,0.3,7/30、日本株の大暴落終了か。日銀会合控えドル円155円に上昇。日経平均小幅高。半導体株は急落止まる⁉高配当株上がれ！！米国株、ナスダック、半導体株もGAFAM決算控え重い。仮想通貨BTC高値推移
2024-07-31,0.1666666666666666,7/31、日銀利上げでドル円急落。日経先物が大幅安で日本株正念場！！半導体株急騰→日経平均575円高。円安関連銘柄はきつい。バリュー株、高配当株上昇。銀行株強い。米国株、ナスダックは乱高下。
2024-08-01,-0.8500000000000001,8/1、日本株全滅。円高加速で日経平均大暴落。海外投資家も大量売却でヤバい。日銀利上げでドル円149円台。米国株、ナスダック、半導体株優位。仮想通貨BTC下落。
2024-08-02,-0.9,8/2、米雇用統計で日本株粉砕か。円高加速で日経平均大暴ヤバイ。海外投資家も大量売却でヤバい。日銀利上げでドル円149円台。米国株、ナスダック、半導体株急落。仮想通貨BTC下落。
2024-08-03,-0.9,"8/3、米雇用統計で日本株粉砕。円高加速で日経平均35,000円割れまで大暴落。追証多発で投げ売り加速。日銀利上げでドル円146円台。米国株、ナスダック、半導体株急も急落。仮想通貨BTCも弱い。"
2024-08-04,-0.9,"8/4、米雇用統計で日本株粉砕。円高加速で日経平均35,000円割れまで大暴落。追証多発で投げ売り加速。日銀利上げでドル円146円台。米国株、ナスダック、半導体株急も急落。仮想通貨BTCも弱い。"
2024-08-05,-0.9,8/5、日本株崩壊。日経平均ブラックマンデー越えの4451円大暴落。追証多発で投げ売り加速。日銀利上げでドル円急落。大型株のストップ安数ヤバイ。米国株、ナスダック、半導体株、仮想通貨BTCもヤバイ。
2024-08-06,-0.7,8/6、日本株騙し上げか⁉︎日経先物がまた急落。ドル円上昇で日経平均3200円高。追証回避の売り警戒。日銀利上の円高加速一服か。米国株、ナスダック、半導体株株下落。仮想通貨BTC弱い。
2024-08-07,0.8,8/7、日本株チャンス来たか。日銀利上げなし発言で円安加速→追証投売り一服で日経平均急反発。ドル円147円に上昇。ソフトバンクG自社株買い。高配当銘柄強い‼︎米国株、ナスダック、半導体株上昇。
2024-08-08,-0.9,8/8、海外投資家が日経平均暴落を煽りまくる。日本株を1兆円大量売却‼︎追証多発で退場者続出。14日にドル円急落するとヤバイ。中東情勢懸念で米国株、ナスダッグ、半導体株弱い。仮想通貨BTC下落
2024-08-09,-0.9,8/9、海外投資家が日経平均暴落を煽りまくる。日本株を1兆円大量売却‼︎追証多発で退場者続出。14日にドル円急落するとヤバイ。中東情勢懸念で米国株、ナスダッグ、半導体株弱い。仮想通貨BTC下落
2024-08-10,-0.8,8/10、日本株大暴落止まるか。追証回避の売り、海外投資家の大量売却で日経平均弱すぎる。14日に円高加速、ドル円急落だとマズイ。米国株、ナスダック、半導体株上昇なのに売り優勢。仮想通貨BTC上昇。
2024-08-11,-0.8,8/11、日本株大暴落止まれ‼追証回避の売り、海外投資家の大量売却で日経平均弱すぎる。14日に円高加速、ドル円急落だとマズイ。米国株、ナスダック、半導体株上昇なのに売り優勢。仮想通貨BTC上昇。
2024-08-12,-0.8,8/12、日本株大暴落止まれ‼追証回避の売り、海外投資家の大量売却で日経平均弱すぎる。14日に円高加速、ドル円急落だとマズイ。米国株、ナスダック、半導体株上昇なのに売り優勢。仮想通貨BTC上昇。
2024-08-13,0.6499999999999999,8/13、日本株暴落終了⁉︎ドル円上昇、ショートカバーで日経平均1200円急騰。高配当銘柄、半導体株強い‼︎CPI控え米国株、ナスダック半導体株は小動き。円高加速だけはマズイ。仮想通貨BTC軟調。
2024-08-14,-0.2,8/14、CPI発表。日本株動くぞ！！岸田首相不出馬で日経平均乱高下。ドル円急落だけはマズイ。米国株、ナスダック、半導体株も波乱あるか。
2024-08-15,0.3,8/15、日本株稼ぎ時来たか。信用買い残が歴史的激減、株暴落で追い証多発。CPI通過で日経平均上昇。ドル円小動き。高配当銘柄強いが９月配当落ち後警戒。VIX低下で米国株、ナスダック、半導体株上昇。
2024-08-16,-0.3,8/16、日本株先物急落なんだが。信用買い残が歴史的激減、株暴落で追い証多発。CPI通過で日経平均上昇。ドル円急落。高配当銘柄強いが配当落ち警戒。VIX低下で米国株、ナスダック、半導体株上昇。
2024-08-17,-0.3,8/17、海外投資家が過去最高の日本株買い。株暴落で追証多発→個人投資家焼かれる。ドル円急落で日経先物下落。高配当銘柄強いが配当落ち警戒。VIX低下で米国株、ナスダック、半導体株上昇。
2024-08-18,-0.2,8/18、日本株先物急落なんだが。信用買い残が歴史的激減、株暴落で追い証多発。CPI通過で日経平均上昇。ドル円急落。高配当銘柄強いが配当落ち警戒。VIX低下で米国株、ナスダック、半導体株上昇。
2024-08-19,-0.8,8/19、日本株緊急事態発生か。ドル円急落で日経平均700円下落。追証多発で株暴落→海外投資家大量買いからの売り仕掛?９月配当落ち後の下落警戒。米国株、ナスダック、半導体株も上値重いか。
2024-08-20,0.7,8/20、日本株空売り勢焼かれる。〇〇上昇サインで日経平均674円高。高配当銘柄も上がれ。9月配当落ち下落警戒。ドル円との連動性低下か。米国株、ナスダック、半導体株も強い‼︎
2024-08-21,0.25,8/21、日本株に違和感。円高加速なのに日経平均100円しか下げてない。ドル円145円推移。高配当銘柄上がれ→9月配当落ち警戒。米国株、ナスダック、半導体株最高値更新来るか。ジャクソンホール間近
2024-08-22,0.8,8/22、日本株上昇来るか。海外投資家が日本株大量購入‼︎雇用統計下方修正でドル円下落なのに日経平均上昇。円高株安→円高株高の流れ。米国株、ナスダック、半導体株最高値更新か⁉︎
2024-08-23,0.7,8/23、日本株動くぞ。パウエル発言で円高加速か？米国株下落なのに日経平均上昇。円高株安→円高株高の流れ。内需関連、円高関連銘柄が強い。ドル円１４６円推移。米国株、ナスダック、半導体株最高値更新か⁉︎
2024-08-24,0.7,8/24、パウエル発言で円高加速→日経平均下落だと‼海外勢の日本株買い加速するか。ドル円144円。米国株、ナスダック、半導体株最高値間近。仮想通貨BTC急反発。
2024-08-25,0.7,8/25.日本株上がれ！！パウエル発言で円高加速→日経平均下落だと‼海外勢の日本株買い加速するか。ドル円144円。米国株、ナスダック、半導体株最高値間近。仮想通貨BTC急反発。
2024-08-26,-0.7,8/26、日本株弱すぎやろ！！ドル円急落で日経平均一時400円安。円安関連銘柄急落。半導体株もエヌビディア決算まで上値重い。米国株、ナスダック、半導体株強い。
2024-08-27,0.3,8/27.日本株爆上げ来い‼︎日経平均上昇も売買代金が今年2番目に少ない。高配当、内需株が強い→半導体株弱すぎる。ドル円１４５円台。９月配当落ち後警戒。米国株、ナスダック、S&P500最高値更新か。
2024-08-28,0.3,8/28、日本株動くぞ‼︎日経平均また乱高下か⁉︎エヌビディア決算控え半導体株上昇。ドル円144円推移。さらに円高加速か。高配当銘柄9月配当落ち後警戒。米国株、ナスダック、S&P500どうなる
2024-08-29,-0.7,8/29、日本株上がれ‼海外投資家が4000億円大量売却。日経平均上昇続くか。エヌビディア急落で半導体株下落。ドル円１４４円推移。米国株、ナスダック、S&P500も下落再開か。仮想通貨BTC弱い。
2024-08-30,0.7,8/30、日本株上がれ‼日経平均狙い通り上昇や！！エヌビディア急落でも半導体株しっかり。ドル円１４5円推移。米国株、ナスダック、S&P500どう動く
2024-08-31,0.8,"日本株稼ぎ時や‼︎日経先物が39,000円突破。9月高配当銘柄期待大か。ドル円146円で円安関連、半導体株も上がれ。米国株、S&P500、ナスダックも強いぞ‼︎仮想通貨BTC弱い"
2024-09-01,0.8,"日本株稼ぎ時や‼︎日経先物が39,000円突破。9月高配当銘柄期待大か。ドル円146円で円安関連、半導体株も上がれ。米国株、S&P500、ナスダックも強いぞ‼︎仮想通貨BTC弱い"
2024-09-02,-0.7,9/2、日経平均の下落騙しか。日本株壮絶な利確祭り。高配当銘柄上昇来るか。ドル円146円推移。中国が日本に半導体規制警告。米国株、ナスダックどうなる。仮想通貨BTC下落。
2024-09-03,-0.2,9/3、金融所得課税いい加減にしろ。日経平均が節目超えない。日本株は高配当株上昇も半導体株が全然ダメ。金利上昇で銀行株強い。米国株、ナスダック最高値更新か。仮想通貨BTC弱い。
2024-09-04,-0.9,9/4、日本株大暴落ヤバい。米景気後退懸念で日経平均が1600円急落。半導体株の下げがヤバい。金利低下でドル円144円推移。米国株、ナスダック急落。仮想通貨BTCも弱い
2024-09-05,-0.8,9/5、海外勢が日本株大量売却。円高加速で日経平均390円下落。半導体株下落エグイ。ドル円143円推移。米国株、ナスダック、半導体株も雇用統計控え重い。仮想通貨BTC下落。
2024-09-06,-0.7,9/6、米雇用統計発表。日本株動くぞ‼円高加速で日経平均急落なんか？ドル円142円推移、半導体株ヤバい。米国株、ナスダックも大荒れか⁉
2024-09-07,-0.9,9/7、日本株ヤバい。雇用統計で日経先物1200円暴落。ドル円も円高加速で１４２円台。半導体株急落がヤバい。米国株、ナスダック、半導体株も大幅安。仮想通貨BTCも急落。
2024-09-08,-0.9,9/8、日本株ヤバい。雇用統計で日経先物1200円暴落。ドル円も円高加速で１４２円台。半導体株急落がヤバい。米国株、ナスダック、半導体株も大幅安。仮想通貨BTCも急落。
2024-09-09,0.2,9/9、日本株暴落終わりか。日経平均乱高下で175円安。ドル円上昇で後場強い。高配当銘柄しっかりで半導体株、自動車株の下落キツイ。米国株、ナスダックどうなる。仮想通貨BTC上昇
2024-09-10,-0.2,9/10.日本株明日の乱高下に警戒。CPI控え日経平均弱い。半導体急落終了か⁉︎ドル円下落だけはマズイ。米国株、ナスダック上昇。仮想通貨BTCも反発。
2024-09-11,-0.3,9/11.CPI発表。日本株動くぞ‼円高加速で日経平均539円安。半導体株急落止まるか。ドル円下落だけはマズイ。米国株、ナスダックどうなる。仮想通貨BTC反発。
2024-09-12,0.7,9/12、CPI通過で日経平均１２００円急騰。半導体株復活か⁉海外投資家が日本株を8000億円大量売却。ドル円142円台。米国株、ナスダック、半導体株大幅高。仮想通貨も反発。
2024-09-13,0.1999999999999999,9/12、日本株上れ‼日経平均１２００円急騰。半導体株復活か⁉海外投資家が日本株を8000億円大量売却。ドル円142円台。米国株、ナスダック、半導体株大幅高。仮想通貨も反発。
2024-09-14,-0.7,9/14、円高加速で日経平均弱すぎる‼海外投資家が５兆円日本株売却。ドル円140円割れか⁉米国株委、ナスダック、半導体株は強い。仮想通貨ビットコイン、金先物上昇
2024-09-16,-0.7,9/16、円高加速で日経平均弱すぎる‼海外投資家が５兆円日本株売却。ドル円140円割れか⁉米国株委、ナスダック、半導体株は強い。仮想通貨ビットコイン、金先物上昇
2024-09-17,-0.8,9/17、日本株上れ！！日経平均一時７００円急落。円高加速、半導体株急落が酷い。ドル円１４０円台。FOMC、日銀会合まで弱気相場か。米国株強いが、ナスダック、半導体株弱い。
2024-09-18,0.75,9/18、日本株爆上げ来い‼︎日経平均〇〇で上昇開始か⁉︎ドル円上昇で自動車株急反発。円高加速だけはマズイ。半導体株は重い。米国株、ナスダック強すぎる。仮想通貨BTC上昇
2024-09-19,0.75,9/19、日本株爆上げ来るか。FOMC通過で日経平均急騰‼︎ドル円上昇で米国株→日本株優位に。0.5%利下げで米国株、ナスダック、半導体株は下落。仮想通貨BTC上昇。
2024-09-20,0.8,9/20、日本株稼ぎ時や！！FOMC通過で日経平均急騰‼︎ドル円上昇で米国株→日本株優位に。0.5%利下げで米国株、ナスダック、半導体株は下落。仮想通貨BTC上昇。
2024-09-21,0.7,9/21、日本株爆上げ続くか。日銀会合通過で円安加速→日経CFD500円高。海外投資家が1.5兆円日本株大量売却。ドル円144円。米国株、ナスダック、半導体株強い。仮想通貨BTC上昇。
2024-09-22,0.7,9/22、日本株爆上げ続くか。日銀会合通過で円安加速→日経CFD500円高。海外投資家が1.5兆円日本株大量売却。ドル円144円。米国株、ナスダック、半導体株強い。仮想通貨BTC上昇。
2024-09-23,0.7,9/23、日本株爆上げ来い‼日銀会合通過で円安加速→日経CFD急騰。海外投資家が1.5兆円日本株大量売却。ドル円144円。米国株、ナスダック、半導体株強い。仮想通貨BTC上昇。
2024-09-24,0.3,9/24.日本株投売り祭り。信用期日で日経平均寄天。円安加速でドル円144円推移。半導体株の復活来るか。高配当銘柄期日近づく。米国株、ナスダック強い。仮想通貨BTC上昇。
2024-09-25,0.25,9/25.日本株空売り急増。日経平均上昇相場継続か⁉信用投げ売りで上値重い。高配当銘柄配当落ち後の動きに警戒。半導体株どうなる。ドル円144円推移。米国株、ナスダック強い。仮想通貨BTC上昇。
2024-09-26,0.8500000000000001,日本株爆上げ来い。空売り急増で日経平均1055円急騰。AI需要好調で半導体株爆上げ。円安再開でドル円１４５円。米国株、ナスダック最高値更新来るか。中国株、欧州株、仮想通貨BTCも強い
2024-09-27,-0.7,石破ショックで日経先物暴落だと‼円高加速で日本株急落か。ドル円１４３円に下落。米国株、半導体株強い。仮想通貨BTCどうなる。
2024-09-28,-0.8,"9/28,石破ショックで日経先物暴落だと‼円高加速で日本株急落か。ドル円142円に急落。米国株最高値更新も半導体株下落。中国、欧州株強い。仮想通貨BTC下落。"
2024-09-29,-0.7,石破ショックで日経先物暴落だと‼円高加速で日本株急落か。ドル円142円に急落。米国株最高値更新も半導体株下落。中国、欧州株強い。仮想通貨BTC下落。
2024-09-30,-0.8,石破ショックで日経平均暴落だと‼円高加速で日本株急落か。ドル円142円に急落。米国株最高値更新も半導体株下落。中国、欧州株強い。仮想通貨BTC下落。
2024-10-01,0.7,日本株騙し上げか⁉︎ショートカバー炸裂で日経平均732円高。石破関連株上昇で日本株急反発。日銀12月利上げ観測で円安、ドル円144円台。米国株最高値推移。ナスダック、半導体株どうなる。
2024-10-02,-0.75,日本株急落4日で上昇か⁉中東情勢逼迫で日経平均843円急落。重工株急落。原油急伸で資源株強い。ドル円143円台。米国株、ナスダック、半導体株も弱い。中国株爆上げ。仮想通貨BTC下落。
2024-10-03,0.75,ここで稼ぐぞ！！海外勢日本株買ってくるか。円安加速で日経平均急騰。石破首相発言でドル円上昇→自動車株、半導体株急騰。雇用統計控え米国株上値重い。
2024-10-04,0.7,10/4、雇用統計発表。日本株動くぞ！！円安加速で日経平均急騰来るか。石破首相発言でドル円上昇米国株、ナスダック、半導体株は上値重い。仮想通貨BTCどう動く
2024-10-05,0.9,10/5、日本株爆益チャンス‼️雇用統計通過でドル円148円に急騰→日経先物900円高。円安関連銘柄爆上げ来い‼️米国株、ナスダック、半導体株も強い。仮想通貨BTC上昇
2024-10-06,0.9,日本株爆益チャンス‼️雇用統計通過でドル円148円に急騰→日経先物900円高。円安関連銘柄爆上げ来い‼️米国株、ナスダック、半導体株も強い。仮想通貨BTC上昇
2024-10-07,-0.2,海外勢の日本株買い来るか。円安加速なのに日経平均思ったほど上がらん。ドル円148円推移。金利急騰で銀行株上昇。VIX急騰で米国株、ナスダックどう動く
2024-10-08,-0.8,日本株の動きに違和感。ドル円下落で日経平均395円下落。中国株、香港ハンセンが9％大暴落。円高進行で自動車株が弱い。金利上昇で米国株、ナスダック、半導体株、仮想通貨BTCも弱い
